term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202730,ALL,COMP,Computer Science,3706,COMP 2362,1,Systems II,Lecture,29-MAR-2027 to 10-JUN-2027,,,4,,"Stevenson, Daniel E.",30,0,,,,,
202730,ALL,COMP,Computer Science,3523,COMP 2370,0,Data Struct. & Algorithms II,Lecture,29-MAR-2027 to 10-JUN-2027,10:00AM-11:50AM,"T,R",4,,"Stevens, Alexander L.",0,0,,,,,
202730,ALL,COMP,Computer Science,3221,COMP 2701,1,Topics in Computer Science,Online/Distance,29-MAR-2027 to 10-JUN-2027,,,1,,"Rutherford, Matthew J.",50,0,,,,,
202730,ALL,COMP,Computer Science,3524,COMP 3100,1,Human-Computer Interaction,Lecture,29-MAR-2027 to 10-JUN-2027,2:00PM-3:50PM,"M,W",4,,"Xie, Benjamin X.",30,0,,,,,
202730,ALL,COMP,Computer Science,3703,COMP 3100,2,Human-Computer Interaction,Lecture,29-MAR-2027 to 10-JUN-2027,10:00AM-11:50AM,"M,W",4,,"Xie, Benjamin X.",0,0,,,,,
202730,ALL,COMP,Computer Science,2160,COMP 3351,1,Programming Languages,Lecture,29-MAR-2027 to 10-JUN-2027,10:00AM-11:50AM,"T,R",4,,"Stevenson, Daniel E.",36,0,,,,,
202730,ALL,COMP,Computer Science,2639,COMP 3356,1,Introductory C Programming,Lecture/Lab,29-MAR-2027 to 10-JUN-2027,7:00PM-8:50PM,"M,W",4,,,25,0,,,,,
202730,ALL,COMP,Computer Science,1278,COMP 3371,1,Data Structures &  Algorithms,Lecture,29-MAR-2027 to 10-JUN-2027,10:00AM-11:50AM,"M,W",4,,"Lopez, Mario A.",32,0,,,,,
202730,ALL,COMP,Computer Science,3222,COMP 3382,1,Software Engineering II,Lecture,29-MAR-2027 to 10-JUN-2027,4:00PM-5:50PM,"M,W",4,,,30,0,,,,,
202730,ALL,COMP,Computer Science,3541,COMP 3382,2,Software Engineering II,Lecture,29-MAR-2027 to 10-JUN-2027,4:00PM-5:50PM,"T,R",4,,"Rutherford, Matthew J.",30,0,,,,,
202730,ALL,COMP,Computer Science,3525,COMP 3411,1,Web Programming II,Lecture,29-MAR-2027 to 10-JUN-2027,10:00AM-11:50AM,"T,R",4,,"Hannum, Andrew T.",30,0,,,,,
202730,ALL,COMP,Computer Science,2454,COMP 3421,101,Database Organization & Mgmt I,Online/Distance,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,W,4,,,25,0,,,,,
202730,ALL,COMP,Computer Science,3704,COMP 3490,1,Understanding AI,,,,,4,,,0,0,,,,,
202730,ALL,COMP,Computer Science,2877,COMP 3703,1,Topics-Artificial Intelligence,Lecture,29-MAR-2027 to 10-JUN-2027,4:00PM-5:50PM,"M,W",4,,,0,0,,,,,
202730,ALL,COMP,Computer Science,2894,COMP 3703,2,Topics-Artificial Intelligence,Lecture,29-MAR-2027 to 10-JUN-2027,2:00PM-3:50PM,"T,R",4,,,22,0,,,,,
202730,ALL,COMP,Computer Science,3171,COMP 3703,3,Topics-Artificial Intelligence,Lecture,29-MAR-2027 to 10-JUN-2027,10:00AM-11:50AM,"M,W",4,,,15,0,,,,,
202730,ALL,COMP,Computer Science,3513,COMP 3705,0,Topics in Computer Science,Lecture,29-MAR-2027 to 10-JUN-2027,2:00PM-3:50PM,"T,R",4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2892,COMP 3705,1,Topics in Computer Science,Lecture,29-MAR-2027 to 10-JUN-2027,12:00PM-1:50PM,"M,W",4,,,28,0,,,,,
202730,ALL,COMP,Computer Science,2893,COMP 3705,2,Topics in Computer Science,Lecture,29-MAR-2027 to 10-JUN-2027,10:00AM-11:50AM,"M,W",4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2161,COMP 3722,1,Network Security,Lecture,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,"T,R",4,,"Dewri, Rinku",15,0,,,,,
202730,ALL,COMP,Computer Science,2643,COMP 3723,1,Ethical Hacking,Lecture/Lab,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,"M,W",4,,"Evans, Nathan S.",26,0,,,,,
202730,ALL,COMP,Computer Science,2624,COMP 3801,1,Introduction Computer Graphics,Lecture,29-MAR-2027 to 10-JUN-2027,4:00PM-5:50PM,"M,W",4,,"Stevenson, Daniel E.",30,0,,,,,
202730,ALL,COMP,Computer Science,3512,COMP 3821,0,Game Programming I,Lecture,29-MAR-2027 to 10-JUN-2027,6:00PM-7:50PM,"M,W",4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2005,COMP 3833,1,Game Capstone II,Online/Distance,29-MAR-2027 to 10-JUN-2027,6:00PM-8:50PM,W,4,,"Gansciu, Serban B.",10,0,,,,,
202730,ALL,COMP,Computer Science,2207,COMP 3904,0,Internship/Co-Op in Computing,,,,,4,,,0,0,,,,,
202730,ALL,COMP,Computer Science,2214,COMP 3904,2,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,29-MAR-2027 to 10-JUN-2027,,,0,,"Albow, Mohammed M.",15,0,,,,,
202730,ALL,COMP,Computer Science,2340,COMP 3904,4,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,29-MAR-2027 to 10-JUN-2027,,,4,,"Durso, Catherine S.",15,0,,,,,
202730,ALL,COMP,Computer Science,2086,COMP 3904,7,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,29-MAR-2027 to 10-JUN-2027,,,4,,,10,0,,,,,
202730,ALL,COMP,Computer Science,2094,COMP 3904,10,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,29-MAR-2027 to 10-JUN-2027,,,4,,"Edgington, Jeffrey M.",1,0,,,,,
202730,ALL,COMP,Computer Science,2483,COMP 3904,11,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,29-MAR-2027 to 10-JUN-2027,,,4,,,15,0,,,,,
202730,ALL,COMP,Computer Science,2488,COMP 3904,12,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,29-MAR-2027 to 10-JUN-2027,,,0,,"Liu, Faan Tone",1,0,,,,,
202730,ALL,COMP,Computer Science,2341,COMP 3904,13,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,29-MAR-2027 to 10-JUN-2027,,,0,,"Evans, Nathan S.",15,0,,,,,
202730,ALL,COMP,Computer Science,2077,COMP 3995,0,Independent Research,,,,,1,,,0,0,,,,,
202730,ALL,COMP,Computer Science,2626,COMP 4334,101,Parallel & Distrib Comp DSAI,Online/Distance,29-MAR-2027 to 10-JUN-2027,7:00PM-8:50PM,M,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2321,COMP 4384,2,Secure Software Engineering,Lecture,29-MAR-2027 to 10-JUN-2027,7:00PM-8:50PM,"T,R",4,,,24,0,,,,,
202730,ALL,COMP,Computer Science,2627,COMP 4432,101,Machine Learning,Online/Distance,29-MAR-2027 to 10-JUN-2027,7:00PM-8:50PM,W,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,3206,COMP 4433,1,Data Visualization,Lecture,29-MAR-2027 to 10-JUN-2027,7:00PM-8:50PM,"T,R",4,,,30,0,,,,,
202730,ALL,COMP,Computer Science,2628,COMP 4433,101,Data Visualization,Online/Distance,29-MAR-2027 to 10-JUN-2027,7:00PM-8:50PM,R,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2455,COMP 4441,101,Probability and Statistics 1,Online/Distance,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,M,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2162,COMP 4442,1,Probability and Statistics 2,Lecture,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,"T,R",4,,,30,0,,,,,
202730,ALL,COMP,Computer Science,2464,COMP 4442,101,Probability and Statistics 2,Online/Distance,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,W,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2456,COMP 4447,101,Data Science Tools 1,Online/Distance,29-MAR-2027 to 10-JUN-2027,7:00PM-8:50PM,M,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2629,COMP 4448,101,Data Science Tools 2,Online/Distance,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,M,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2956,COMP 4449,1,DS & AI Capstone,Online/Distance,29-MAR-2027 to 10-JUN-2027,7:00PM-8:50PM,"M,W",4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2716,COMP 4449,101,DS & AI Capstone,Online/Distance,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,W,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,3705,COMP 4490,1,Understanding AI,,,,,4,,,0,0,,,,,
202730,ALL,COMP,Computer Science,3207,COMP 4531,1,Deep Learning,Lecture,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,"M,W",4,,,30,0,,,,,
202730,ALL,COMP,Computer Science,3205,COMP 4531,101,Deep Learning,Online/Distance,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,T,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2457,COMP 4581,101,Algorithms for DS & AI,Online/Distance,29-MAR-2027 to 10-JUN-2027,7:00PM-8:50PM,T,4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2878,COMP 4703,1,Adv Topics-Artificial Intell,Lecture,29-MAR-2027 to 10-JUN-2027,4:00PM-5:50PM,"M,W",4,,,0,0,,,,,
202730,ALL,COMP,Computer Science,3172,COMP 4703,3,Adv Topics-Artificial Intell,Lecture,29-MAR-2027 to 10-JUN-2027,10:00AM-11:50AM,"M,W",4,,,20,0,,,,,
202730,ALL,COMP,Computer Science,2890,COMP 4705,1,Advanced Topics-Programming,Lecture,29-MAR-2027 to 10-JUN-2027,10:00AM-11:50AM,"M,W",4,,,10,0,,,,,
202730,ALL,COMP,Computer Science,2891,COMP 4705,2,Advanced Topics-Programming,Lecture,29-MAR-2027 to 10-JUN-2027,12:00PM-1:50PM,"M,W",4,,"Liu, Faan Tone",8,0,,,,,
202730,ALL,COMP,Computer Science,2050,COMP 4722,1,Network Security,Lecture,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,"T,R",4,,"Dewri, Rinku",15,0,,,,,
202730,ALL,COMP,Computer Science,2638,COMP 4723,1,Ethical Hacking,Lecture,29-MAR-2027 to 10-JUN-2027,5:00PM-6:50PM,"M,W",4,,"Evans, Nathan S.",20,0,,,,,
202730,ALL,COMP,Computer Science,2502,COMP 4799,1,Cybersecurity Capstone,Lecture/Lab,29-MAR-2027 to 10-JUN-2027,,,4,,"Evans, Nathan S.",2,0,,,,,
202730,ALL,COMP,Computer Science,1326,COMP 4991,0,Independent Study,Independent Study/Research,29-MAR-2027 to 10-JUN-2027,,,1,,,0,0,,,,,
202730,ALL,COMP,Computer Science,1348,COMP 4995,0,Independent Research,Independent Study/Research,29-MAR-2027 to 10-JUN-2027,,,1,,,0,0,,,,,
202730,ALL,COMP,Computer Science,1354,COMP 5991,0,Independent Study,Independent Study/Research,29-MAR-2027 to 10-JUN-2027,,,1,,,0,0,,,,,
202730,ALL,COMP,Computer Science,1327,COMP 5995,0,Independent Research,Independent Study/Research,29-MAR-2027 to 10-JUN-2027,,,1,,,0,0,,,,,
