term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202570,ALL,COMP,Computer Science,5555,COMP 3009,103,Applied Math for DS and AI,Online/Distance,08-SEP-2025 to 16-NOV-2025,7:00PM-8:50PM,R,4,,"Kossek, Wojciech K.",20,13,,,,,
202570,ALL,COMP,Computer Science,5178,COMP 3100,2,Human-Computer Interaction,Lecture,08-SEP-2025 to 16-NOV-2025,12:00PM-1:50PM,"M,W",4,ECS 301,"Oleson, Alannah",16,19,,,,,
202570,ALL,COMP,Computer Science,5359,COMP 3361,3,Operating Systems I,Lecture,08-SEP-2025 to 16-NOV-2025,4:00PM-5:50PM,"T,R",4,ECS 301,"Dewri, Rinku",40,34,18-NOV-2025 to 18-NOV-2025,4:00PM-5:50PM,T,ECS 301,
202570,ALL,COMP,Computer Science,2733,COMP 3421,101,Database Organization & Mgmt I,Online/Distance,08-SEP-2025 to 16-NOV-2025,5:00PM-6:50PM,R,4,,"Mashinchi, Navid",25,25,,,,,
202570,ALL,COMP,Computer Science,5214,COMP 3421,102,Database Organization & Mgmt I,Online/Distance,08-SEP-2025 to 16-NOV-2025,5:00PM-6:50PM,R,4,,"Dalton, Donald A.",26,26,,,,,
202570,ALL,COMP,Computer Science,5566,COMP 3490,1,Understanding AI,Lecture,08-SEP-2025 to 16-NOV-2025,2:00PM-3:50PM,"M,W",4,ECS 200,"Kossek, Wojciech K.",12,7,,,,,
202570,ALL,COMP,Computer Science,3186,COMP 3501,1,Intro Artificial Intelligence,Lecture,08-SEP-2025 to 16-NOV-2025,2:00PM-3:50PM,"T,R",4,ECS 200,"Kraft, Aaron R.",28,26,18-NOV-2025 to 18-NOV-2025,2:00PM-3:50PM,T,ECS 200,
202570,ALL,COMP,Computer Science,5563,COMP 3621,2,Computer Networking,Lecture,08-SEP-2025 to 16-NOV-2025,7:00PM-8:50PM,"M,W",4,BAUD 103,"Kraft, Aaron R.",15,15,,,,,
202570,ALL,COMP,Computer Science,5176,COMP 3703,1,Topics-Artificial Intelligence,Lecture,08-SEP-2025 to 16-NOV-2025,2:00PM-3:50PM,"T,R",4,ECS 401,"Lopez, Mario A.",15,12,18-NOV-2025 to 18-NOV-2025,2:00PM-3:50PM,T,ECS 401,
202570,ALL,COMP,Computer Science,3956,COMP 3705,1,Topics in Computer Science,Lecture,08-SEP-2025 to 16-NOV-2025,12:00PM-1:50PM,"T,R",4,ECS 201,"Edgington, Jeffrey M.",22,18,18-NOV-2025 to 18-NOV-2025,12:00PM-1:50PM,T,ECS 201,
202570,ALL,COMP,Computer Science,3161,COMP 3721,1,Computer Security,Lecture,08-SEP-2025 to 16-NOV-2025,5:00PM-6:50PM,"M,W",4,ECS 200,"Anjum, Iffat",15,15,19-NOV-2025 to 19-NOV-2025,5:00PM-6:50PM,W,ECS 200,
202570,ALL,COMP,Computer Science,2972,COMP 3831,2,Game Prototyping,Lecture/Lab,08-SEP-2025 to 16-NOV-2025,6:00PM-8:50PM,W,4,MRH 019,"Gansciu, Serban B.",20,16,19-NOV-2025 to 19-NOV-2025,6:00PM-7:50PM,W,MRH 019,
202570,ALL,COMP,Computer Science,2125,COMP 3904,1,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,,,4,,"Rutherford, Matthew J.",25,0,,,,,
202570,ALL,COMP,Computer Science,2293,COMP 3904,3,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,,,0,,"Dewri, Rinku",30,0,,,,,
202570,ALL,COMP,Computer Science,2164,COMP 3904,4,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,,,0,,"Sawle, Paul L.",1,0,,,,,
202570,ALL,COMP,Computer Science,2302,COMP 3904,5,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,,,0,,"Albow, Mohammed M.",5,3,,,,,
202570,ALL,COMP,Computer Science,2407,COMP 3904,7,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,6:00PM-9:30PM,M,0,,"Evans, Nathan S.",1,0,,,,,
202570,ALL,COMP,Computer Science,2423,COMP 3904,9,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,,,0,,"Durso, Catherine S.",15,0,,,,,
202570,ALL,COMP,Computer Science,2425,COMP 3904,15,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,,,0,,"Lopez, Mario A.",15,0,,,,,
202570,ALL,COMP,Computer Science,3489,COMP 3904,16,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,,,0,,"Kossek, Wojciech K.",1,0,,,,,
202570,ALL,COMP,Computer Science,2300,COMP 3904,17,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,,,4,,"Edgington, Jeffrey M.",1,0,,,,,
202570,ALL,COMP,Computer Science,2609,COMP 3904,23,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2025 to 16-NOV-2025,,,0,,"Connin, Sean L.",15,0,,,,,
202570,ALL,COMP,Computer Science,2296,COMP 3991,0,Independent Study,,,,,1,,,0,0,,,,,
202570,ALL,COMP,Computer Science,2432,COMP 3991,0,Independent Study,,,,,1,,,0,0,,,,,
202570,ALL,COMP,Computer Science,2623,COMP 3995,0,Independent Research,,,,,1,,,0,0,,,,,
202570,ALL,COMP,Computer Science,5799,COMP 3995,1,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Oleson, Alannah",15,1,,,,,
202570,ALL,COMP,Computer Science,5862,COMP 3995,2,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Stevens, Alexander L.",15,1,,,,,
202570,ALL,COMP,Computer Science,5177,COMP 4100,2,Human-Computer Interaction,Lecture,08-SEP-2025 to 20-NOV-2025,12:00PM-1:50PM,"M,W",4,ECS 301,"Oleson, Alannah",4,5,,,,,
202570,ALL,COMP,Computer Science,4734,COMP 4334,101,Parallel & Distrib Comp DSAI,Online/Distance,08-SEP-2025 to 16-NOV-2025,5:00PM-6:50PM,M,4,,"Daskevich, Ronald J.",20,6,,,,,
202570,ALL,COMP,Computer Science,2746,COMP 4432,101,Machine Learning,Online/Distance,08-SEP-2025 to 16-NOV-2025,5:00PM-6:50PM,T,4,,"Sawle, Paul L.",25,12,,,,,
202570,ALL,COMP,Computer Science,5054,COMP 4450,1,Machine Learning Operations,Online/Distance,08-SEP-2025 to 16-NOV-2025,7:00PM-8:50PM,M,4,,"Rasool, Rahim",25,8,,,,,
202570,ALL,COMP,Computer Science,5329,COMP 4490,1,Understanding AI,Lecture,08-SEP-2025 to 16-NOV-2025,2:00PM-3:50PM,"M,W",4,ECS 200,"Kossek, Wojciech K.",13,1,,,,,
202570,ALL,COMP,Computer Science,4072,COMP 4501,1,Introduction to AI,Lecture,08-SEP-2025 to 16-NOV-2025,2:00PM-3:50PM,"T,R",4,ECS 200,"Kraft, Aaron R.",4,5,18-NOV-2025 to 18-NOV-2025,2:00PM-3:50PM,T,ECS 200,
202570,ALL,COMP,Computer Science,3398,COMP 4531,101,Deep Learning,Online/Distance,08-SEP-2025 to 16-NOV-2025,5:00PM-6:50PM,T,4,,"Dalton, Donald A.",25,15,,,,,
202570,ALL,COMP,Computer Science,3399,COMP 4581,1,Algorithms for DS & AI,Lecture/Lab,08-SEP-2025 to 16-NOV-2025,5:00PM-6:50PM,"M,W",4,ECS 358,"Durso, Catherine S.",20,14,17-NOV-2025 to 17-NOV-2025,5:00PM-6:50PM,M,,
202570,ALL,COMP,Computer Science,5564,COMP 4621,2,Computer Networking,Lecture,08-SEP-2025 to 16-NOV-2025,7:00PM-8:50PM,"M,W",4,BAUD 103,"Kraft, Aaron R.",24,20,,,,,
202570,ALL,COMP,Computer Science,5175,COMP 4703,1,Adv Topics-Artificial Intell,Lecture,08-SEP-2025 to 16-NOV-2025,2:00PM-3:50PM,"T,R",4,ECS 401,"Lopez, Mario A.",15,12,18-NOV-2025 to 18-NOV-2025,2:00PM-3:50PM,T,ECS 401,
202570,ALL,COMP,Computer Science,3955,COMP 4705,1,Advanced Topics-Programming,Lecture,08-SEP-2025 to 16-NOV-2025,12:00PM-1:50PM,"T,R",4,ECS 201,"Edgington, Jeffrey M.",10,3,18-NOV-2025 to 18-NOV-2025,12:00PM-1:50PM,T,ECS 201,
202570,ALL,COMP,Computer Science,3162,COMP 4721,1,Computer Security,Lecture,08-SEP-2025 to 16-NOV-2025,5:00PM-6:50PM,"M,W",4,ECS 200,"Anjum, Iffat",17,15,19-NOV-2025 to 19-NOV-2025,5:00PM-6:50PM,W,ECS 200,
202570,ALL,COMP,Computer Science,2985,COMP 4799,1,Cybersecurity Capstone,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Evans, Nathan S.",2,2,,,,,
202570,ALL,COMP,Computer Science,1091,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202570,ALL,COMP,Computer Science,1092,COMP 4995,0,Independent Research,,,,,1,,,0,0,,,,,
202570,ALL,COMP,Computer Science,2179,COMP 4995,1,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"GauthierDickey, Christopher J.",15,1,,,,,
202570,ALL,COMP,Computer Science,3529,COMP 4995,2,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Xie, Benjamin X.",15,1,,,,,
202570,ALL,COMP,Computer Science,5738,COMP 4995,3,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Mahoor, Mohammad H.",15,1,,,,,
202570,ALL,COMP,Computer Science,5819,COMP 4995,4,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Lopez, Mario A.",15,4,,,,,
202570,ALL,COMP,Computer Science,5931,COMP 4995,5,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Haring, Kerstin S.",15,1,,,,,
202570,ALL,COMP,Computer Science,5588,COMP 5995,1,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Mahoor, Mohammad H.",15,2,,,,,
202570,ALL,COMP,Computer Science,5821,COMP 5995,2,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Lopez, Mario A.",15,1,,,,,
202570,ALL,COMP,Computer Science,5801,COMP 5995,3,Independent Research,Independent Study/Research,08-SEP-2025 to 20-NOV-2025,,,1,,"Albow, Mohammed M.",15,1,,,,,
