term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202630,ALL,COMP,Computer Science,2157,COMP 3904,7,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 07-JUN-2026,,,4,,,10,0,,,,,
202630,ALL,COMP,Computer Science,2165,COMP 3904,10,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 07-JUN-2026,,,4,,"Edgington, Jeffrey M.",1,0,,,,,
202630,ALL,COMP,Computer Science,2620,COMP 3904,11,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 07-JUN-2026,,,4,,,15,0,,,,,
202630,ALL,COMP,Computer Science,2625,COMP 3904,12,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 07-JUN-2026,,,0,,"Liu, Faan Tone",1,0,,,,,
202630,ALL,COMP,Computer Science,2463,COMP 3904,13,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 07-JUN-2026,,,0,,"Evans, Nathan S.",15,0,,,,,
202630,ALL,COMP,Computer Science,2148,COMP 3995,0,Independent Research,,,,,1,,,0,0,,,,,
202630,ALL,COMP,Computer Science,4725,COMP 4100,1,Human-Computer Interaction,Lecture,30-MAR-2026 to 07-JUN-2026,2:00PM-3:50PM,"T,R",4,JMAC 141,"Xie, Benjamin X.",2,0,09-JUN-2026 to 09-JUN-2026,2:00PM-3:50PM,T,JMAC 141,
202630,ALL,COMP,Computer Science,4726,COMP 4100,2,Human-Computer Interaction,Lecture,30-MAR-2026 to 07-JUN-2026,10:00AM-11:50AM,"T,R",4,BAUD 102,"Xie, Benjamin X.",2,1,09-JUN-2026 to 09-JUN-2026,10:00AM-11:50AM,T,BAUD 102,
202630,ALL,COMP,Computer Science,2787,COMP 4334,101,Parallel & Distrib Comp DSAI,Online/Distance,30-MAR-2026 to 07-JUN-2026,7:00PM-8:50PM,T,4,,"Daskevich, Ronald J.",20,6,,,,,
202630,ALL,COMP,Computer Science,2440,COMP 4384,2,Secure Software Engineering,Lecture,30-MAR-2026 to 07-JUN-2026,7:00PM-8:50PM,"T,R",4,ECS 201,"Anjum, Iffat",20,11,,,,,
202630,ALL,COMP,Computer Science,4727,COMP 4432,1,Machine Learning,Lecture,30-MAR-2026 to 07-JUN-2026,7:00PM-8:50PM,"M,W",4,ECS 401,"Sawle, Paul L.",25,14,10-JUN-2026 to 10-JUN-2026,7:00PM-8:50PM,W,ECS 401,
202630,ALL,COMP,Computer Science,2788,COMP 4432,101,Machine Learning,Online/Distance,30-MAR-2026 to 07-JUN-2026,5:00PM-6:50PM,R,4,,"Sawle, Paul L.",20,9,,,,,
202630,ALL,COMP,Computer Science,3669,COMP 4433,1,Data Visualization,Lecture,30-MAR-2026 to 07-JUN-2026,7:00PM-8:50PM,"T,R",4,ECS 200,"Kossek, Wojciech K.",30,2,,,,,
202630,ALL,COMP,Computer Science,2789,COMP 4433,101,Data Visualization,Online/Distance,30-MAR-2026 to 07-JUN-2026,7:00PM-8:50PM,R,4,,,25,25,,,,,
202630,ALL,COMP,Computer Science,2589,COMP 4441,101,Probability and Statistics 1,Online/Distance,30-MAR-2026 to 07-JUN-2026,5:00PM-6:50PM,M,4,,,20,8,,,,,
202630,ALL,COMP,Computer Science,2886,COMP 4449,101,DS & AI Capstone,Online/Distance,30-MAR-2026 to 07-JUN-2026,7:00PM-8:50PM,W,4,,"Mashinchi, Navid",20,4,,,,,
202630,ALL,COMP,Computer Science,4728,COMP 4451,1,LLMs for DS and AI,Online/Distance,30-MAR-2026 to 07-JUN-2026,5:00PM-6:50PM,W,4,,"Connin, Sean L.",25,22,,,,,
202630,ALL,COMP,Computer Science,4724,COMP 4501,1,Introduction to AI,Lecture,30-MAR-2026 to 07-JUN-2026,2:00PM-3:50PM,"T,R",4,CMK 101,"Kraft, Aaron R.",2,2,09-JUN-2026 to 09-JUN-2026,2:00PM-3:50PM,T,CMK 101,
202630,ALL,COMP,Computer Science,4860,COMP 4531,2,Deep Learning,Lecture,30-MAR-2026 to 07-JUN-2026,5:00PM-6:50PM,"T,R",4,ECS 201,"Dalton, Donald A.",25,6,09-JUN-2026 to 09-JUN-2026,5:00PM-6:50PM,T,ECS 201,
202630,ALL,COMP,Computer Science,4673,COMP 4620,1,Advanced Computer Vision,Lecture,30-MAR-2026 to 07-JUN-2026,10:00AM-11:50AM,"T,R",4,MRH 019,,10,2,09-JUN-2026 to 09-JUN-2026,10:00AM-11:50AM,T,MRH 019,
202630,ALL,COMP,Computer Science,4971,COMP 4701,1,Special Tpcs-Computer Graphics,Lecture,30-MAR-2026 to 07-JUN-2026,2:00PM-3:50PM,"T,R",4,ECS 201,"Oleson, Alannah",3,1,,,,,
202630,ALL,COMP,Computer Science,4717,COMP 4703,4,Adv Topics-Artificial Intell,Lecture,30-MAR-2026 to 07-JUN-2026,10:00AM-11:50AM,"M,W",4,ECS 301,"Edgington, Jeffrey M.",2,0,08-JUN-2026 to 08-JUN-2026,10:00AM-11:50AM,M,ECS 301,
202630,ALL,COMP,Computer Science,4527,COMP 4705,3,Advanced Topics-Programming,Lecture,30-MAR-2026 to 07-JUN-2026,10:00AM-11:50AM,"T,R",4,ECS 301,"Durso, Catherine S.",5,4,09-JUN-2026 to 09-JUN-2026,10:00AM-11:50AM,T,ECS 301,
202630,ALL,COMP,Computer Science,4741,COMP 4709,1,Special Tpcs-Computer Security,Lecture,30-MAR-2026 to 07-JUN-2026,12:00PM-1:50PM,"T,R",4,ECS 401,"Dewri, Rinku",15,1,,,,,
202630,ALL,COMP,Computer Science,2120,COMP 4722,1,Network Security,Lecture,30-MAR-2026 to 07-JUN-2026,5:00PM-6:50PM,"T,R",4,ECS 410,"Dewri, Rinku",15,12,,,,,
202630,ALL,COMP,Computer Science,2799,COMP 4723,1,Ethical Hacking,Lecture,30-MAR-2026 to 07-JUN-2026,5:00PM-6:50PM,"M,W",4,ECS 410,"Evans, Nathan S.",20,13,,,,,
202630,ALL,COMP,Computer Science,2639,COMP 4799,1,Cybersecurity Capstone,Lecture/Lab,30-MAR-2026 to 07-JUN-2026,,,4,,"Evans, Nathan S.",2,1,,,,,
202630,ALL,COMP,Computer Science,1339,COMP 4991,0,Independent Study,Independent Study/Research,30-MAR-2026 to 07-JUN-2026,,,1,,,0,0,,,,,
202630,ALL,COMP,Computer Science,1362,COMP 4995,0,Independent Research,Independent Study/Research,30-MAR-2026 to 07-JUN-2026,,,1,,,0,0,,,,,
202630,ALL,COMP,Computer Science,1368,COMP 5991,0,Independent Study,Independent Study/Research,30-MAR-2026 to 07-JUN-2026,,,1,,,0,0,,,,,
202630,ALL,COMP,Computer Science,1340,COMP 5995,0,Independent Research,Independent Study/Research,30-MAR-2026 to 07-JUN-2026,,,1,,,0,0,,,,,
