term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202670,ALL,COMP,Computer Science,2899,COMP 3501,1,Intro Artificial Intelligence,Lecture,08-SEP-2026 to 16-NOV-2026,2:00PM-3:50PM,"T,R",4,ECS 301,,28,18,17-NOV-2026 to 17-NOV-2026,2:00PM-3:50PM,T,ECS 301,
202670,ALL,COMP,Computer Science,5131,COMP 3591,1,Computational Geometry,Lecture/Lab,08-SEP-2026 to 16-NOV-2026,2:00PM-3:50PM,"T,R",4,ECS 300,,10,7,17-NOV-2026 to 17-NOV-2026,2:00PM-3:50PM,T,ECS 300,
202670,ALL,COMP,Computer Science,3947,COMP 3621,2,Computer Networking,Lecture,08-SEP-2026 to 16-NOV-2026,7:00PM-8:50PM,"M,W",4,ECS 301,,15,14,18-NOV-2026 to 18-NOV-2026,7:00PM-8:50PM,W,ECS 301,
202670,ALL,COMP,Computer Science,3300,COMP 3705,1,Topics in Computer Science,Lecture,08-SEP-2026 to 16-NOV-2026,12:00PM-1:50PM,"T,R",4,ECS 400,,26,20,17-NOV-2026 to 17-NOV-2026,12:00PM-1:50PM,T,ECS 400,
202670,ALL,COMP,Computer Science,2878,COMP 3721,1,Computer Security,Lecture,08-SEP-2026 to 16-NOV-2026,5:00PM-6:50PM,"M,W",4,ECS 200,,13,11,18-NOV-2026 to 18-NOV-2026,5:00PM-6:50PM,W,ECS 200,
202670,ALL,COMP,Computer Science,2758,COMP 3831,2,Game Prototyping,Lecture/Lab,08-SEP-2026 to 16-NOV-2026,6:00PM-8:50PM,W,4,ECS 358,,20,8,19-NOV-2026 to 19-NOV-2026,6:00PM-7:50PM,R,ECS 358,
202670,ALL,COMP,Computer Science,2069,COMP 3904,1,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,,,4,,,25,0,,,,,
202670,ALL,COMP,Computer Science,2204,COMP 3904,3,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,,,0,,,30,0,,,,,
202670,ALL,COMP,Computer Science,2096,COMP 3904,4,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,,,0,,,1,0,,,,,
202670,ALL,COMP,Computer Science,2213,COMP 3904,5,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,,,0,,,5,0,,,,,
202670,ALL,COMP,Computer Science,2305,COMP 3904,7,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,6:00PM-9:30PM,M,0,,,1,0,,,,,
202670,ALL,COMP,Computer Science,2318,COMP 3904,9,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,,,0,,,15,0,,,,,
202670,ALL,COMP,Computer Science,2319,COMP 3904,15,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,,,0,,,15,0,,,,,
202670,ALL,COMP,Computer Science,3101,COMP 3904,16,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,,,0,,,1,0,,,,,
202670,ALL,COMP,Computer Science,2211,COMP 3904,17,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,,,4,,,1,0,,,,,
202670,ALL,COMP,Computer Science,2482,COMP 3904,23,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-SEP-2026 to 16-NOV-2026,,,0,,,15,0,,,,,
202670,ALL,COMP,Computer Science,2207,COMP 3991,0,Independent Study,,,,,1,,,0,0,,,,,
202670,ALL,COMP,Computer Science,2323,COMP 3991,0,Independent Study,,,,,1,,,0,0,,,,,
202670,ALL,COMP,Computer Science,5170,COMP 4003,1,Foundations in Comp Systems,Lecture,08-SEP-2026 to 16-NOV-2026,7:00PM-8:50PM,"T,R",4,ECS 200,,30,10,,,,,
202670,ALL,COMP,Computer Science,4626,COMP 4005,1,Foundation: Python Programming,Online/Distance,08-SEP-2026 to 16-NOV-2026,5:00PM-6:50PM,R,4,,,29,24,,,,,
202670,ALL,COMP,Computer Science,4627,COMP 4005,2,Foundation: Python Programming,Lecture,08-SEP-2026 to 16-NOV-2026,5:00PM-6:50PM,"T,R",4,CMK 101,,30,21,,,,,
202670,ALL,COMP,Computer Science,4628,COMP 4009,1,Applied Math for DS and AI,Online/Distance,08-SEP-2026 to 16-NOV-2026,7:00PM-8:50PM,T,4,,,27,24,,,,,
202670,ALL,COMP,Computer Science,4629,COMP 4009,2,Applied Math for DS and AI,Lecture,08-SEP-2026 to 16-NOV-2026,7:00PM-8:50PM,"M,W",4,ECS 300,,30,20,,,,,
202670,ALL,COMP,Computer Science,3675,COMP 4100,2,Human-Computer Interaction,Lecture,08-SEP-2026 to 16-NOV-2026,12:00PM-1:50PM,"M,W",4,ECS 400,,4,2,18-NOV-2026 to 18-NOV-2026,12:00PM-1:50PM,W,ECS 400,
202670,ALL,COMP,Computer Science,3545,COMP 4334,101,Parallel & Distrib Comp DSAI,Online/Distance,08-SEP-2026 to 16-NOV-2026,5:00PM-6:50PM,M,4,,,20,13,,,,,
202670,ALL,COMP,Computer Science,5423,COMP 4361,1,Operating Systems I,Lecture,08-SEP-2026 to 16-NOV-2026,4:00PM-5:50PM,"T,R",4,ECS 300,,10,4,17-NOV-2026 to 17-NOV-2026,4:00PM-5:50PM,T,ECS 300,
202670,ALL,COMP,Computer Science,4631,COMP 4421,1,Database Organization & Mgmt I,Online/Distance,08-SEP-2026 to 16-NOV-2026,5:00PM-6:50PM,R,4,ONL,,25,19,19-NOV-2026 to 19-NOV-2026,5:00PM-6:50PM,R,ONL,
202670,ALL,COMP,Computer Science,5150,COMP 4451,1,LLMs for DS and AI,Online/Distance,08-SEP-2026 to 20-NOV-2026,7:00PM-8:50PM,M,4,,,20,16,,,,,
202670,ALL,COMP,Computer Science,3792,COMP 4490,1,Understanding AI,Lecture,08-SEP-2026 to 16-NOV-2026,2:00PM-3:50PM,"M,W",4,ECS 410,,13,1,18-NOV-2026 to 18-NOV-2026,2:00PM-3:50PM,W,ECS 410,
202670,ALL,COMP,Computer Science,3317,COMP 4501,1,Introduction to AI,Lecture,08-SEP-2026 to 16-NOV-2026,2:00PM-3:50PM,"T,R",4,ECS 301,,4,1,17-NOV-2026 to 17-NOV-2026,2:00PM-3:50PM,T,ECS 301,
202670,ALL,COMP,Computer Science,4632,COMP 4531,2,Deep Learning,Lecture,08-SEP-2026 to 16-NOV-2026,7:00PM-8:50PM,"T,R",4,ECS 401,,30,10,,,,,
202670,ALL,COMP,Computer Science,3047,COMP 4531,101,Deep Learning,Online/Distance,08-SEP-2026 to 16-NOV-2026,5:00PM-6:50PM,W,4,,,25,27,,,,,
202670,ALL,COMP,Computer Science,5132,COMP 4591,1,Computational Geometry,Lecture/Lab,08-SEP-2026 to 16-NOV-2026,2:00PM-3:50PM,"T,R",4,ECS 300,,10,6,,,,,
202670,ALL,COMP,Computer Science,3948,COMP 4621,2,Computer Networking,Lecture,08-SEP-2026 to 16-NOV-2026,7:00PM-8:50PM,"M,W",4,ECS 301,,25,20,18-NOV-2026 to 18-NOV-2026,7:00PM-8:50PM,W,ECS 301,
202670,ALL,COMP,Computer Science,3299,COMP 4705,1,Advanced Topics-Programming,Lecture,08-SEP-2026 to 16-NOV-2026,12:00PM-1:50PM,"T,R",4,ECS 400,,5,1,17-NOV-2026 to 17-NOV-2026,12:00PM-1:50PM,T,ECS 400,
202670,ALL,COMP,Computer Science,2879,COMP 4721,1,Computer Security,Lecture,08-SEP-2026 to 16-NOV-2026,5:00PM-6:50PM,"M,W",4,ECS 200,,20,18,18-NOV-2026 to 18-NOV-2026,5:00PM-6:50PM,W,ECS 200,
202670,ALL,COMP,Computer Science,2769,COMP 4799,1,Cybersecurity Capstone,Independent Study/Research,08-SEP-2026 to 16-NOV-2026,,,1,,,3,1,,,,,
202670,ALL,COMP,Computer Science,1087,COMP 4991,9,Mix Reality Using Holoens AR,Independent Study/Research,08-SEP-2026 to 20-NOV-2026,,,1,,,1,1,,,,,
202670,ALL,COMP,Computer Science,3127,COMP 4995,1,Independent Research,Independent Study/Research,08-SEP-2026 to 16-NOV-2026,,,1,,,15,0,,,,,
202670,ALL,COMP,Computer Science,4177,COMP 4995,2,Independent Research,Independent Study/Research,08-SEP-2026 to 16-NOV-2026,,,1,,,15,3,,,,,
202670,ALL,COMP,Computer Science,4179,COMP 5995,1,Independent Research,Independent Study/Research,08-SEP-2026 to 16-NOV-2026,,,1,,,15,2,,,,,
