term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202430,ALL,COMP,Computer Science,2397,COMP 3722,1,Network Security,Lecture,01-APR-2024 to 09-JUN-2024,7:00PM-8:50PM,"M,W",4,ECS 400,"Dewri, Rinku",10,0,10-JUN-2024 to 10-JUN-2024,7:00PM-8:50PM,M,ECS 400,
202430,ALL,COMP,Computer Science,3183,COMP 3723,1,Ethical Hacking,Lecture/Lab,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,"M,W",4,ECS 410,"Evans, Nathan S.",26,25,10-JUN-2024 to 10-JUN-2024,5:00PM-6:50PM,M,ECS 410,
202430,ALL,COMP,Computer Science,3160,COMP 3801,1,Introduction Computer Graphics,Lecture,01-APR-2024 to 09-JUN-2024,4:00PM-5:50PM,"M,W",4,ECS 201,"Kraft, Aaron R.",32,26,10-JUN-2024 to 10-JUN-2024,4:00PM-5:50PM,M,ECS 201,
202430,ALL,COMP,Computer Science,2797,COMP 3822,1,Game Programming II,Lecture,01-APR-2024 to 09-JUN-2024,6:00PM-7:50PM,"T,R",4,ECS 358,"Dunagan, Ryan A.",20,10,11-JUN-2024 to 11-JUN-2024,6:00PM-7:50PM,T,ECS 358,
202430,ALL,COMP,Computer Science,2179,COMP 3833,1,Game Capstone II,Lecture,01-APR-2024 to 13-JUN-2024,10:00AM-11:50AM,F,4,ECS 358,"Gansciu, Serban B.",10,5,,,,,
202430,ALL,COMP,Computer Science,2480,COMP 3904,2,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,01-APR-2024 to 09-JUN-2024,,,0,,"Albow, Mohammed M.",15,0,,,,,
202430,ALL,COMP,Computer Science,2471,COMP 3904,3,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,01-APR-2024 to 13-JUN-2024,,,4,,"Connin, Sean L.",1,1,,,,,
202430,ALL,COMP,Computer Science,2673,COMP 3904,4,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,01-APR-2024 to 09-JUN-2024,,,4,,"Durso, Catherine S.",15,0,,,,,
202430,ALL,COMP,Computer Science,2289,COMP 3904,7,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,01-APR-2024 to 09-JUN-2024,,,0,,"GauthierDickey, Christopher J.",10,2,,,,,
202430,ALL,COMP,Computer Science,2298,COMP 3904,10,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,01-APR-2024 to 09-JUN-2024,,,4,,"Edgington, Jeffrey M.",1,0,,,,,
202430,ALL,COMP,Computer Science,2882,COMP 3904,11,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,01-APR-2024 to 09-JUN-2024,,,0,,"Kossek, Wojciech K.",15,2,,,,,
202430,ALL,COMP,Computer Science,2887,COMP 3904,12,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,01-APR-2024 to 09-JUN-2024,,,0,,"Liu, Faan Tone",1,2,,,,,
202430,ALL,COMP,Computer Science,2674,COMP 3904,13,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,01-APR-2024 to 09-JUN-2024,,,0,,"Evans, Nathan S.",15,1,,,,,
202430,ALL,COMP,Computer Science,2278,COMP 3995,0,Independent Research,,,,,1,,,0,0,,,,,
202430,ALL,COMP,Computer Science,6318,COMP 3995,1,Independent Research,Independent Study/Research,01-APR-2024 to 13-JUN-2024,,,1,,"GauthierDickey, Christopher J.",15,1,,,,,
202430,ALL,COMP,Computer Science,6355,COMP 3995,2,Independent Research,Independent Study/Research,01-APR-2024 to 13-JUN-2024,,,1,,"Albow, Mohammed M.",15,1,,,,,
202430,ALL,COMP,Computer Science,3162,COMP 4334,101,Parallel & Distrib Comp for DS,Online/Distance,01-APR-2024 to 09-JUN-2024,7:00PM-8:50PM,M,4,,"Daskevich, Ronald J.",25,7,,,,,
202430,ALL,COMP,Computer Science,2644,COMP 4384,2,Secure Software Engineering,Lecture,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,"M,W",4,ECS 400,"Anjum, Iffat",24,22,10-JUN-2024 to 10-JUN-2024,5:00PM-6:50PM,M,ECS 400,
202430,ALL,COMP,Computer Science,5556,COMP 4401,01,Python for Data Science,Online/Distance,01-APR-2024 to 30-MAY-2024,5:00PM-6:50PM,R,2,,"Connin, Sean L.",25,6,,,,,
202430,ALL,COMP,Computer Science,3163,COMP 4432,101,Machine Learning,Online/Distance,01-APR-2024 to 09-JUN-2024,7:00PM-8:50PM,W,4,,"Sawle, Paul L.",20,20,,,,,
202430,ALL,COMP,Computer Science,5557,COMP 4433,1,Data Visualization,Lecture,01-APR-2024 to 09-JUN-2024,7:00PM-8:50PM,"T,R",4,ECS 400,"Kossek, Wojciech K.",25,24,,,,,
202430,ALL,COMP,Computer Science,3164,COMP 4433,101,Data Visualization,Online/Distance,01-APR-2024 to 09-JUN-2024,7:00PM-8:50PM,R,4,,"Parada San Martin, Daniel A.",25,16,,,,,
202430,ALL,COMP,Computer Science,2844,COMP 4441,101,Probability and Statistics 1,Online/Distance,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,M,4,,"Chan, Julian D.",25,7,,,,,
202430,ALL,COMP,Computer Science,2399,COMP 4442,1,Probability and Statistics 2,Lecture,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,"T,R",4,ECS 201,"Durso, Catherine S.",29,20,11-JUN-2024 to 11-JUN-2024,5:00PM-6:50PM,T,ECS 201,
202430,ALL,COMP,Computer Science,2859,COMP 4442,101,Probability and Statistics 2,Online/Distance,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,W,4,,"Christensen, Wendy N.",25,20,,,,,
202430,ALL,COMP,Computer Science,2845,COMP 4447,101,Data Science Tools 1,Online/Distance,01-APR-2024 to 09-JUN-2024,7:00PM-8:50PM,M,4,,"Kossek, Wojciech K.",25,12,,,,,
202430,ALL,COMP,Computer Science,3165,COMP 4448,101,Data Science Tools 2,Online/Distance,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,M,4,,"Sawle, Paul L.",25,13,,,,,
202430,ALL,COMP,Computer Science,5558,COMP 4449,1,Data Science Capstone,Lecture,01-APR-2024 to 09-JUN-2024,7:00PM-8:50PM,"M,W",4,ECS 200,"Dalton, Donald A.",25,14,,,,,
202430,ALL,COMP,Computer Science,3287,COMP 4449,101,Data Science Capstone,Online/Distance,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,W,4,,"Connin, Sean L.",25,1,,,,,
202430,ALL,COMP,Computer Science,5559,COMP 4531,1,Deep Learning,Lecture,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,"M,W",4,BAUD 102,"Dalton, Donald A.",30,21,,,,,
202430,ALL,COMP,Computer Science,5560,COMP 4531,101,Deep Learning,Online/Distance,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,T,4,,"Li, William Y.",25,23,,,,,
202430,ALL,COMP,Computer Science,2846,COMP 4581,101,Algorithms for Data Science&AI,Online/Distance,01-APR-2024 to 09-JUN-2024,7:00PM-8:50PM,T,4,,"Parada San Martin, Daniel A.",25,6,,,,,
202430,ALL,COMP,Computer Science,5538,COMP 4703,0,Adv Topics-Artificial Intell,,,,,4,,,0,0,,,,,
202430,ALL,COMP,Computer Science,3856,COMP 4703,1,Adv Topics-Artificial Intell,Lecture,01-APR-2024 to 09-JUN-2024,10:00AM-11:50AM,"M,W",4,ECS 201,"GauthierDickey, Christopher J.",5,3,10-JUN-2024 to 10-JUN-2024,10:00AM-11:50AM,M,ECS 201,
202430,ALL,COMP,Computer Science,3885,COMP 4703,2,Adv Topics-Artificial Intell,Lecture,01-APR-2024 to 09-JUN-2024,2:00PM-3:50PM,"T,R",4,ECS 201,"Hutt, Stephen J.",8,8,11-JUN-2024 to 11-JUN-2024,2:00PM-3:50PM,T,ECS 201,
202430,ALL,COMP,Computer Science,5537,COMP 4704,1,Advanced Topics-Systems,Lecture,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,"T,R",4,ECS 410,"Nance, Kara L.",15,3,11-JUN-2024 to 11-JUN-2024,5:00PM-6:50PM,T,,
202430,ALL,COMP,Computer Science,3881,COMP 4705,2,Advanced Topics-Programming,Lecture,01-APR-2024 to 09-JUN-2024,12:00PM-1:50PM,"T,R",4,ECS 401,"Liu, Faan Tone",8,4,11-JUN-2024 to 11-JUN-2024,12:00PM-1:50PM,T,ECS 401,
202430,ALL,COMP,Computer Science,2240,COMP 4722,1,Network Security,Lecture,01-APR-2024 to 09-JUN-2024,7:00PM-8:50PM,"M,W",4,ECS 400,"Dewri, Rinku",25,23,10-JUN-2024 to 10-JUN-2024,7:00PM-8:50PM,M,ECS 400,
202430,ALL,COMP,Computer Science,3175,COMP 4723,1,Ethical Hacking,Lecture,01-APR-2024 to 09-JUN-2024,5:00PM-6:50PM,"M,W",4,ECS 410,"Evans, Nathan S.",25,27,10-JUN-2024 to 10-JUN-2024,5:00PM-6:50PM,M,,
202430,ALL,COMP,Computer Science,2906,COMP 4799,1,Cybersecurity Capstone,Lecture/Lab,01-APR-2024 to 09-JUN-2024,,,4,,"Evans, Nathan S.",2,2,,,,,
202430,ALL,COMP,Computer Science,1366,COMP 4991,0,Independent Study,Independent Study/Research,01-APR-2024 to 09-JUN-2024,,,1,,,0,0,,,,,
202430,ALL,COMP,Computer Science,1397,COMP 4995,0,Independent Research,Independent Study/Research,01-APR-2024 to 09-JUN-2024,,,1,,,0,0,,,,,
202430,ALL,COMP,Computer Science,5761,COMP 4995,1,Independent Research,Independent Study/Research,01-APR-2024 to 13-JUN-2024,,,1,,"Reardon, Christopher M.",15,2,,,,,
202430,ALL,COMP,Computer Science,5903,COMP 4995,2,Independent Research,Independent Study/Research,01-APR-2024 to 13-JUN-2024,,,1,,"GauthierDickey, Christopher J.",15,3,,,,,
202430,ALL,COMP,Computer Science,6093,COMP 4995,3,Independent Research,Independent Study/Research,01-APR-2024 to 13-JUN-2024,,,1,,"Das, Sanchari",15,1,,,,,
202430,ALL,COMP,Computer Science,6111,COMP 4995,4,Independent Research,Independent Study/Research,01-APR-2024 to 13-JUN-2024,,,1,,"Haring, Kerstin S.",15,2,,,,,
202430,ALL,COMP,Computer Science,6231,COMP 4995,5,Independent Research,Independent Study/Research,01-APR-2024 to 13-JUN-2024,,,1,,"Haring, Kerstin S.",15,1,,,,,
202430,ALL,COMP,Computer Science,1404,COMP 5991,0,Independent Study,Independent Study/Research,01-APR-2024 to 09-JUN-2024,,,1,,,0,0,,,,,
202430,ALL,COMP,Computer Science,1367,COMP 5995,0,Independent Research,Independent Study/Research,01-APR-2024 to 09-JUN-2024,,,1,,,0,0,,,,,
202430,ALL,COMP,Computer Science,6088,COMP 5995,1,Independent Research,Independent Study/Research,01-APR-2024 to 13-JUN-2024,,,1,,"Lopez, Mario A.",15,2,,,,,
202430,ALL,COMP,Computer Science,6134,COMP 5995,2,Independent Research,Independent Study/Research,01-APR-2024 to 13-JUN-2024,,,1,,"Rutherford, Matthew J.",15,1,,,,,
