term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202470,ALL,COMP,Computer Science,3417,COMP 1351,3,Introduction to Programming I,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,12:00PM-1:50PM,"M,W",3,ECS 300,"Stevens, Alexander L.",35,32,18-NOV-2024 to 18-NOV-2024,12:00PM-1:50PM,M,ECS 300,
202470,ALL,COMP,Computer Science,3418,COMP 1351,4,Introduction to Programming I,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,2:00PM-3:50PM,"M,W",3,ECS 410,"Albow, Mohammed M.",30,31,18-NOV-2024 to 18-NOV-2024,2:00PM-3:50PM,M,,
202470,ALL,COMP,Computer Science,3419,COMP 1351,5,Introduction to Programming I,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,2:00PM-3:50PM,"M,W",3,ECS 301,"Edgington, Jeffrey M.",38,36,18-NOV-2024 to 18-NOV-2024,2:00PM-3:50PM,M,ECS 301,
202470,ALL,COMP,Computer Science,3420,COMP 1351,6,Introduction to Programming I,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,4:00PM-5:50PM,"M,W",3,ECS 201,"Edgington, Jeffrey M.",15,11,18-NOV-2024 to 18-NOV-2024,4:00PM-5:50PM,M,,
202470,ALL,COMP,Computer Science,3421,COMP 1351,7,Introduction to Programming I,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,12:00PM-1:50PM,"M,W",3,CMK 101,"Albow, Mohammed M.",25,20,18-NOV-2024 to 18-NOV-2024,12:00PM-1:50PM,M,,
202470,ALL,COMP,Computer Science,4008,COMP 1353,1,Data Struct. & Algorithms I,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,12:00PM-1:50PM,"M,W",3,SIE 2121,"Edgington, Jeffrey M.",32,22,18-NOV-2024 to 18-NOV-2024,12:00PM-1:50PM,M,,
202470,ALL,COMP,Computer Science,2172,COMP 2300,1,Discrete Structures in CS,Lecture,09-SEP-2024 to 17-NOV-2024,10:00AM-11:50AM,"T,R",4,ECS 300,"Liu, Faan Tone",34,32,19-NOV-2024 to 19-NOV-2024,10:00AM-11:50AM,T,ECS 300,
202470,ALL,COMP,Computer Science,4205,COMP 2300,2,Discrete Structures in CS,Lecture,09-SEP-2024 to 17-NOV-2024,12:00PM-1:50PM,"T,R",4,ECS 300,"Liu, Faan Tone",34,30,19-NOV-2024 to 19-NOV-2024,12:00PM-1:50PM,T,ECS 300,
202470,ALL,COMP,Computer Science,2962,COMP 2300,3,Discrete Structures in CS,Lecture,09-SEP-2024 to 17-NOV-2024,2:00PM-3:50PM,"T,R",4,ECS 300,"Stevens, Alexander L.",30,33,19-NOV-2024 to 19-NOV-2024,2:00PM-3:50PM,T,ECS 300,
202470,ALL,COMP,Computer Science,4883,COMP 2361,1,Systems I,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,10:00AM-11:50AM,"M,W",4,ECS 358,"Stevenson, Daniel E.",22,20,,,,,
202470,ALL,COMP,Computer Science,4884,COMP 2362,1,Systems II,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,12:00PM-1:50PM,"M,W",4,ECS 401,"Stevenson, Daniel E.",30,33,,,,,
202470,ALL,COMP,Computer Science,4885,COMP 2362,2,Systems II,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,2:00PM-3:50PM,"M,W",4,ECS 401,"Stevenson, Daniel E.",30,23,,,,,
202470,ALL,COMP,Computer Science,4886,COMP 2362,3,Systems II,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,4:00PM-5:50PM,"M,W",4,ECS 300,"Stevenson, Daniel E.",30,15,,,,,
202470,ALL,COMP,Computer Science,3842,COMP 2381,1,Object-Oriented Software Dev.,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,12:00PM-1:50PM,"M,W",4,ECS 301,"Anjum, Iffat",40,38,,,,,
202470,ALL,COMP,Computer Science,4093,COMP 2381,3,Object-Oriented Software Dev.,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,10:00AM-11:50AM,"T,R",4,STURM 251,"Anjum, Iffat",38,30,,,,,
202470,ALL,COMP,Computer Science,5584,COMP 2381,4,Object-Oriented Software Dev.,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,4:00PM-5:50PM,"M,W",4,ECS 410,"Rutherford, Matthew J.",30,18,,,,,
202470,ALL,COMP,Computer Science,5566,COMP 2701,1,Topics in Computer Science,Online/Distance,09-SEP-2024 to 17-NOV-2024,,,1,,"Rutherford, Matthew J.",45,6,,,,,
202470,ALL,COMP,Computer Science,3228,COMP 3003,1,Foundations in Comp. Systems,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,"T,R",4,ECS 410,"Evans, Nathan S.",32,17,,,,,
202470,ALL,COMP,Computer Science,3844,COMP 3005,1,Foundation: Python Programming,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,"T,R",4,ECS 301,"Kraft, Aaron R.",30,21,,,,,
202470,ALL,COMP,Computer Science,2725,COMP 3006,101,Python Software Development,Online/Distance,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,R,4,,"Crutchfield-Todd, Dalton J.",25,7,,,,,
202470,ALL,COMP,Computer Science,3845,COMP 3007,1,Foundations: DS Math I,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,"M,W",4,ECS 200,"Kossek, Wojciech K.",30,16,,,,,
202470,ALL,COMP,Computer Science,2726,COMP 3007,101,Foundations: DS Math I,Online/Distance,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,T,4,,"Kossek, Wojciech K.",25,5,,,,,
202470,ALL,COMP,Computer Science,3846,COMP 3008,1,Foundations: DS Math II,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,"T,R",4,ECS 201,"Durso, Catherine S.",30,12,,,,,
202470,ALL,COMP,Computer Science,2805,COMP 3008,101,Foundations: DS Math II,Online/Distance,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,T,4,,"Gerics, Brendt",25,8,,,,,
202470,ALL,COMP,Computer Science,5555,COMP 3100,1,Human-Computer Interaction,Lecture,09-SEP-2024 to 17-NOV-2024,2:00PM-3:50PM,"T,R",4,ECS 301,"Haring, Kerstin S.",30,29,19-NOV-2024 to 19-NOV-2024,2:00PM-3:50PM,T,ECS 301,
202470,ALL,COMP,Computer Science,4202,COMP 3361,2,Operating Systems I,Lecture,09-SEP-2024 to 17-NOV-2024,4:00PM-5:50PM,"T,R",4,ECS 301,"Dewri, Rinku",32,32,19-NOV-2024 to 19-NOV-2024,4:00PM-5:50PM,T,ECS 301,
202470,ALL,COMP,Computer Science,5721,COMP 3421,2,Database Organization & Mgmt I,Lecture,09-SEP-2024 to 21-NOV-2024,7:00PM-8:50PM,"M,W",4,ECS 410,"Dalton, Donald A.",53,51,,,,,
202470,ALL,COMP,Computer Science,2915,COMP 3421,101,Database Organization & Mgmt I,Online/Distance,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,R,4,,"Mashinchi, Navid",25,8,,,,,
202470,ALL,COMP,Computer Science,3509,COMP 3501,1,Intro Artificial Intelligence,Lecture,09-SEP-2024 to 17-NOV-2024,2:00PM-3:50PM,"T,R",4,ECS 201,"Hutt, Stephen J.",20,19,19-NOV-2024 to 19-NOV-2024,2:00PM-3:50PM,T,ECS 201,
202470,ALL,COMP,Computer Science,3514,COMP 3621,1,Computer Networking,Lecture,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,"M,W",4,ECS 301,"Kraft, Aaron R.",10,8,,,,,
202470,ALL,COMP,Computer Science,5554,COMP 3705,1,Topics in Computer Science,Lecture,09-SEP-2024 to 17-NOV-2024,12:00PM-1:50PM,"T,R",4,ECS 400,"Dewri, Rinku",15,11,19-NOV-2024 to 19-NOV-2024,12:00PM-1:50PM,T,ECS 400,
202470,ALL,COMP,Computer Science,3479,COMP 3721,1,Computer Security,Lecture,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,"M,W",4,ECS 301,"Anjum, Iffat",15,5,,,,,
202470,ALL,COMP,Computer Science,2934,COMP 3821,1,Game Programming I,Lecture,09-SEP-2024 to 17-NOV-2024,2:00PM-3:50PM,"M,W",4,ECS 358,"Dunagan, Ryan A.",20,17,18-NOV-2024 to 18-NOV-2024,2:00PM-3:50PM,M,ECS 358,
202470,ALL,COMP,Computer Science,3214,COMP 3831,2,Game Prototyping,Lecture,20-NOV-2024 to 20-NOV-2024,6:00PM-7:50PM,W,4,ECS 201,"Gansciu, Serban B.",20,11,09-SEP-2024 to 17-NOV-2024,6:00PM-8:50PM,W,ECS 201,
202470,ALL,COMP,Computer Science,2410,COMP 3904,0,Internship/Co-Op in Computing,,,,,0,,,0,0,,,,,
202470,ALL,COMP,Computer Science,2511,COMP 3904,0,Internship/Co-Op in Computing,,,,,0,,,0,0,,,,,
202470,ALL,COMP,Computer Science,2215,COMP 3904,1,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,4,,"Rutherford, Matthew J.",25,0,,,,,
202470,ALL,COMP,Computer Science,2411,COMP 3904,3,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,0,,"Dewri, Rinku",30,1,,,,,
202470,ALL,COMP,Computer Science,2263,COMP 3904,4,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,0,,"Leutenegger, Scott T.",1,0,,,,,
202470,ALL,COMP,Computer Science,2422,COMP 3904,5,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,0,,"Albow, Mohammed M.",5,0,,,,,
202470,ALL,COMP,Computer Science,2512,COMP 3904,6,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,0,,"GauthierDickey, Christopher J.",15,1,,,,,
202470,ALL,COMP,Computer Science,2543,COMP 3904,7,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,6:00PM-9:30PM,M,0,CMK 201,"Evans, Nathan S.",1,0,,,,,
202470,ALL,COMP,Computer Science,2566,COMP 3904,9,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,0,,"Durso, Catherine S.",15,0,,,,,
202470,ALL,COMP,Computer Science,2568,COMP 3904,15,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,0,,"Lopez, Mario A.",15,0,,,,,
202470,ALL,COMP,Computer Science,4395,COMP 3904,16,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,0,,"Kossek, Wojciech K.",1,0,,,,,
202470,ALL,COMP,Computer Science,2419,COMP 3904,17,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,4,,"Edgington, Jeffrey M.",1,0,,,,,
202470,ALL,COMP,Computer Science,6124,COMP 3904,18,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 21-NOV-2024,,,0,,"GauthierDickey, Christopher J.",1,0,,,,,
202470,ALL,COMP,Computer Science,2769,COMP 3904,23,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,09-SEP-2024 to 17-NOV-2024,,,0,,"Connin, Sean L.",15,1,,,,,
202470,ALL,COMP,Computer Science,2575,COMP 3991,0,Independent Study,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,2415,COMP 3991,0,Independent Study,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,2783,COMP 3995,0,Independent Research,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,5979,COMP 3995,1,Independent Research,Independent Study/Research,09-SEP-2024 to 21-NOV-2024,,,1,,"Mahoor, Mohammad H.",15,2,,,,,
202470,ALL,COMP,Computer Science,5696,COMP 4100,1,Human-Computer Interaction,Lecture,09-SEP-2024 to 21-NOV-2024,2:00PM-3:50PM,"T,R",4,ECS 301,"Haring, Kerstin S.",0,2,,,,,
202470,ALL,COMP,Computer Science,5017,COMP 4401,1,Python for Data Science,Online/Distance,09-SEP-2024 to 07-NOV-2024,5:00PM-6:50PM,W,2,,,20,0,,,,,
202470,ALL,COMP,Computer Science,2928,COMP 4432,101,Machine Learning,Online/Distance,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,W,4,,"Sawle, Paul L.",25,15,,,,,
202470,ALL,COMP,Computer Science,2916,COMP 4433,103,Data Visualization,Online/Distance,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,R,4,,"Siebrase, Benjamin E.",25,8,,,,,
202470,ALL,COMP,Computer Science,2708,COMP 4441,101,Probability and Statistics 1,Online/Distance,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,W,4,,"Vered, Michelle N.",25,6,,,,,
202470,ALL,COMP,Computer Science,2806,COMP 4442,101,Probability and Statistics 2,Online/Distance,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,W,4,,"Chan, Julian D.",25,11,,,,,
202470,ALL,COMP,Computer Science,2807,COMP 4447,101,Data Science Tools 1,Online/Distance,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,M,4,,"Rasool, Rahim",25,10,,,,,
202470,ALL,COMP,Computer Science,3021,COMP 4448,101,Data Science Tools 2,Online/Distance,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,M,4,,"Sawle, Paul L.",25,11,,,,,
202470,ALL,COMP,Computer Science,3505,COMP 4449,101,Data Science Capstone,Online/Distance,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,W,4,,"Rasool, Rahim",25,2,,,,,
202470,ALL,COMP,Computer Science,5690,COMP 4501,1,Introduction to AI,Lecture,09-SEP-2024 to 21-NOV-2024,2:00PM-3:50PM,"T,R",4,ECS 201,"Hutt, Stephen J.",10,10,19-NOV-2024 to 19-NOV-2024,2:00PM-3:50PM,T,ECS 201,
202470,ALL,COMP,Computer Science,4020,COMP 4531,101,Deep Learning,Online/Distance,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,R,4,,"Dalton, Donald A.",25,12,,,,,
202470,ALL,COMP,Computer Science,4025,COMP 4581,1,Algorithms for Data Science&AI,Lecture/Lab,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,"T,R",4,ECS 200,"Kossek, Wojciech K.",30,9,,,,,
202470,ALL,COMP,Computer Science,2808,COMP 4581,101,Algorithms for Data Science&AI,Online/Distance,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,T,4,,"Parada San Martin, Daniel A.",25,17,,,,,
202470,ALL,COMP,Computer Science,2709,COMP 4621,1,Computer Networking,Lecture,09-SEP-2024 to 17-NOV-2024,7:00PM-8:50PM,"M,W",4,ECS 301,"Kraft, Aaron R.",30,25,,,,,
202470,ALL,COMP,Computer Science,5553,COMP 4705,1,Advanced Topics-Programming,Lecture,09-SEP-2024 to 17-NOV-2024,12:00PM-1:50PM,"T,R",4,ECS 400,"Dewri, Rinku",10,6,19-NOV-2024 to 19-NOV-2024,12:00PM-1:50PM,T,ECS 400,
202470,ALL,COMP,Computer Science,3480,COMP 4721,1,Computer Security,Lecture,09-SEP-2024 to 17-NOV-2024,5:00PM-6:50PM,"M,W",4,ECS 301,"Anjum, Iffat",20,22,,,,,
202470,ALL,COMP,Computer Science,3216,COMP 4799,0,Cybersecurity Capstone,,,,,1,,,1,0,,,,,
202470,ALL,COMP,Computer Science,2755,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,1099,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,2551,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,2937,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,2984,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,4656,COMP 4995,0,Independent Research,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,1100,COMP 4995,0,Independent Research,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,2282,COMP 4995,0,Independent Research,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,5874,COMP 4995,1,Independent Research,Independent Study/Research,09-SEP-2024 to 21-NOV-2024,,,1,,"Mahoor, Mohammad H.",15,1,,,,,
202470,ALL,COMP,Computer Science,5939,COMP 4995,2,Independent Research,Independent Study/Research,09-SEP-2024 to 21-NOV-2024,,,1,,"Hutt, Stephen J.",15,5,,,,,
202470,ALL,COMP,Computer Science,5970,COMP 4995,3,Independent Research,Independent Study/Research,09-SEP-2024 to 21-NOV-2024,,,1,,"GauthierDickey, Christopher J.",15,2,,,,,
202470,ALL,COMP,Computer Science,6017,COMP 4995,4,Independent Research,Independent Study/Research,09-SEP-2024 to 21-NOV-2024,,,1,,"Haring, Kerstin S.",15,3,,,,,
202470,ALL,COMP,Computer Science,6018,COMP 4995,5,Independent Research,Independent Study/Research,09-SEP-2024 to 21-NOV-2024,,,1,,"Das, Sanchari",15,1,,,,,
202470,ALL,COMP,Computer Science,2521,COMP 5991,0,Independent Study,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,2388,COMP 5995,0,Independent Research,,,,,1,,,0,0,,,,,
202470,ALL,COMP,Computer Science,5957,COMP 5995,1,Independent Research,Independent Study/Research,09-SEP-2024 to 21-NOV-2024,,,1,,"Rutherford, Matthew J.",15,1,,,,,
202470,ALL,COMP,Computer Science,5958,COMP 5995,2,Independent Research,Independent Study/Research,09-SEP-2024 to 21-NOV-2024,,,1,,"Lopez, Mario A.",15,1,,,,,
