term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202710,ALL,COMP,Computer Science,1318,COMP 3200,1,Discrete Structures,Lecture,04-JAN-2027 to 19-MAR-2027,12:00PM-1:50PM,"T,R",4,,"Lopez, Mario A.",40,0,,,,,
202710,ALL,COMP,Computer Science,3928,COMP 3334,1,Parallel & Distrib Comp DSAI,Lecture,04-JAN-2027 to 19-MAR-2027,5:00PM-6:50PM,"M,W",4,,"Kraft, Aaron R.",12,0,,,,,
202710,ALL,COMP,Computer Science,3881,COMP 3352,1,Elements of Compiler Design,Lecture,04-JAN-2027 to 19-MAR-2027,10:00AM-11:50AM,"T,R",4,,"Anjum, Iffat",28,0,,,,,
202710,ALL,COMP,Computer Science,3501,COMP 3372,1,Advanced Algorithms,Lecture,04-JAN-2027 to 19-MAR-2027,4:00PM-5:50PM,"T,R",4,,"Lopez, Mario A.",30,0,,,,,
202710,ALL,COMP,Computer Science,3030,COMP 3381,1,Software Engineering I,Lecture,04-JAN-2027 to 19-MAR-2027,4:00PM-5:50PM,"T,R",4,,"Rutherford, Matthew J.",30,0,,,,,
202710,ALL,COMP,Computer Science,3234,COMP 3410,1,Web Programming I,Lecture,04-JAN-2027 to 19-MAR-2027,12:00PM-1:50PM,"M,W",4,,"Hannum, Andrew T.",29,0,,,,,
202710,ALL,COMP,Computer Science,3935,COMP 3441,1,Probability and Statistics 1,Lecture,04-JAN-2027 to 19-MAR-2027,5:00PM-6:50PM,"T,R",4,,"Durso, Catherine S.",5,0,,,,,
202710,ALL,COMP,Computer Science,3891,COMP 3490,1,Understanding AI,Lecture,04-JAN-2027 to 19-MAR-2027,4:00PM-5:50PM,"T,R",4,,,30,0,,,,,
202710,ALL,COMP,Computer Science,3650,COMP 3701,1,Topics in Computer Graphics,Lecture,04-JAN-2027 to 19-MAR-2027,2:00PM-3:50PM,"M,W",4,,"Leutenegger, Scott T.",25,0,,,,,
202710,ALL,COMP,Computer Science,3848,COMP 3703,1,Topics-Artificial Intelligence,Lecture,04-JAN-2027 to 19-MAR-2027,7:00PM-8:50PM,"T,R",4,,,10,0,,,,,
202710,ALL,COMP,Computer Science,3275,COMP 3705,2,Topics in Computer Science,Lecture,04-JAN-2027 to 19-MAR-2027,5:00PM-6:50PM,"T,R",4,,"Dewri, Rinku",15,0,,,,,
202710,ALL,COMP,Computer Science,3652,COMP 3705,4,Topics in Computer Science,Lecture,04-JAN-2027 to 19-MAR-2027,10:00AM-11:50AM,"M,W",4,,"Edgington, Jeffrey M.",28,0,,,,,
202710,ALL,COMP,Computer Science,3653,COMP 3705,6,Topics in Computer Science,Lecture,04-JAN-2027 to 19-MAR-2027,2:00PM-3:50PM,"T,R",4,,,30,0,,,,,
202710,ALL,COMP,Computer Science,3654,COMP 3705,7,Topics in Computer Science,Lecture,04-JAN-2027 to 19-MAR-2027,2:00PM-3:50PM,"M,W",4,,,30,0,,,,,
202710,ALL,COMP,Computer Science,3656,COMP 3705,10,Topics in Computer Science,Lecture,04-JAN-2027 to 19-MAR-2027,12:00PM-1:50PM,"M,W",4,,"Oleson, Alannah",15,0,,,,,
202710,ALL,COMP,Computer Science,3489,COMP 3820,1,Intro to Game Programming,Lecture/Lab,04-JAN-2027 to 19-MAR-2027,6:00PM-7:50PM,"M,W",4,,,20,0,,,,,
202710,ALL,COMP,Computer Science,3490,COMP 3822,1,Game Programming II,Lecture,04-JAN-2027 to 19-MAR-2027,6:00PM-7:50PM,"T,R",4,,,20,0,,,,,
202710,ALL,COMP,Computer Science,1952,COMP 3832,1,Game Capstone I,Lecture,04-JAN-2027 to 19-MAR-2027,6:00PM-8:50PM,W,4,,"Gansciu, Serban B.",10,0,,,,,
202710,ALL,COMP,Computer Science,2353,COMP 3904,0,Internship/Co-Op in Computing,,,,,0,,,0,0,,,,,
202710,ALL,COMP,Computer Science,1694,COMP 3904,0,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,,,0,,"Sawle, Paul L.",0,0,,,,,
202710,ALL,COMP,Computer Science,2841,COMP 3904,1,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,,,0,,"Dewri, Rinku",15,0,,,,,
202710,ALL,COMP,Computer Science,3053,COMP 3904,2,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,,,0,,"Connin, Sean L.",1,0,,,,,
202710,ALL,COMP,Computer Science,2093,COMP 3904,6,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,,,0,,,1,0,,,,,
202710,ALL,COMP,Computer Science,2102,COMP 3904,11,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,,,4,,,1,0,,,,,
202710,ALL,COMP,Computer Science,2213,COMP 3904,12,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,6:00PM-10:00PM,F,0,,"Durso, Catherine S.",1,0,,,,,
202710,ALL,COMP,Computer Science,2352,COMP 3904,20,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,,,0,,,15,0,,,,,
202710,ALL,COMP,Computer Science,2354,COMP 3904,22,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,,,0,,"Evans, Nathan S.",15,0,,,,,
202710,ALL,COMP,Computer Science,2481,COMP 3904,23,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,,,0,,"Albow, Mohammed M.",15,0,,,,,
202710,ALL,COMP,Computer Science,2489,COMP 3904,24,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,04-JAN-2027 to 19-MAR-2027,,,0,,"Lopez, Mario A.",15,0,,,,,
202710,ALL,COMP,Computer Science,1352,COMP 3991,1,Independent Study,,,,,1,,,1,0,,,,,
202710,ALL,COMP,Computer Science,1832,COMP 3995,1,Independent Research,,,,,1,,,0,0,,,,,
202710,ALL,COMP,Computer Science,4375,COMP 4005,1,Foundation: Python Programming,,,,,4,,,25,0,,,,,
202710,ALL,COMP,Computer Science,4376,COMP 4006,1,Python Software Development,,,,,4,,,25,0,,,,,
202710,ALL,COMP,Computer Science,4378,COMP 4009,1,Applied Math for DS and AI,,,,,4,,,25,0,,,,,
202710,ALL,COMP,Computer Science,4379,COMP 4009,2,Applied Math for DS and AI,,,,,4,,,30,0,,,,,
202710,ALL,COMP,Computer Science,3034,COMP 4334,1,Parallel & Distrib Comp DSAI,Lecture,04-JAN-2027 to 19-MAR-2027,5:00PM-6:50PM,"M,W",4,,"Kraft, Aaron R.",17,0,,,,,
202710,ALL,COMP,Computer Science,2630,COMP 4334,101,Parallel & Distrib Comp DSAI,Online/Distance,04-JAN-2027 to 19-MAR-2027,7:00PM-8:50PM,R,4,,,25,0,,,,,
202710,ALL,COMP,Computer Science,3893,COMP 4372,1,Advanced Algorithms,Lecture,04-JAN-2027 to 19-MAR-2027,4:00PM-5:50PM,"T,R",4,,"Lopez, Mario A.",5,0,,,,,
202710,ALL,COMP,Computer Science,2631,COMP 4432,101,Machine Learning,Online/Distance,04-JAN-2027 to 19-MAR-2027,7:00PM-8:50PM,T,4,,"Sawle, Paul L.",25,0,,,,,
202710,ALL,COMP,Computer Science,2122,COMP 4441,1,Probability and Statistics 1,Lecture,04-JAN-2027 to 19-MAR-2027,5:00PM-6:50PM,"T,R",4,,"Durso, Catherine S.",25,0,,,,,
202710,ALL,COMP,Computer Science,2454,COMP 4441,101,Probability and Statistics 1,Online/Distance,04-JAN-2027 to 19-MAR-2027,5:00PM-6:50PM,W,4,,,25,0,,,,,
202710,ALL,COMP,Computer Science,4380,COMP 4442,1,Probability and Statistics 2,,,,,4,,,25,0,,,,,
202710,ALL,COMP,Computer Science,4381,COMP 4450,1,Machine Learning Operations,,,,,4,,,25,0,,,,,
202710,ALL,COMP,Computer Science,4382,COMP 4451,1,LLMs for DS and AI,,,,,4,,,25,0,,,,,
202710,ALL,COMP,Computer Science,3892,COMP 4490,1,Understanding AI,Lecture,04-JAN-2027 to 19-MAR-2027,4:00PM-5:50PM,"T,R",4,,,20,0,,,,,
202710,ALL,COMP,Computer Science,3936,COMP 4520,1,Advanced Machine Learning,Lecture,04-JAN-2027 to 19-MAR-2027,10:00AM-11:50AM,"T,R",4,,"Mahoor, Mohammad H.",10,0,,,,,
202710,ALL,COMP,Computer Science,2455,COMP 4581,101,Algorithms for DS & AI,Online/Distance,04-JAN-2027 to 19-MAR-2027,5:00PM-6:50PM,T,4,,"Kossek, Wojciech K.",25,0,,,,,
202710,ALL,COMP,Computer Science,3846,COMP 4703,1,Adv Topics-Artificial Intell,Lecture,04-JAN-2027 to 19-MAR-2027,7:00PM-8:50PM,"T,R",4,,,20,0,,,,,
202710,ALL,COMP,Computer Science,3503,COMP 4705,3,Advanced Topics-Programming,Lecture,04-JAN-2027 to 19-MAR-2027,5:00PM-6:50PM,"T,R",4,,"Dewri, Rinku",25,0,,,,,
202710,ALL,COMP,Computer Science,2885,COMP 4799,0,Cybersecurity Capstone,,,,,1,,,0,0,,,,,
202710,ALL,COMP,Computer Science,2490,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202710,ALL,COMP,Computer Science,1468,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202710,ALL,COMP,Computer Science,2014,COMP 4995,0,Independent Research,,,,,4,,,1,0,,,,,
202710,ALL,COMP,Computer Science,2499,COMP 4995,0,Independent Research,,,,,4,,,1,0,,,,,
202710,ALL,COMP,Computer Science,1765,COMP 4995,0,Independent Research,Independent Study/Research,04-JAN-2027 to 19-MAR-2027,,,1,,,0,0,,,,,
202710,ALL,COMP,Computer Science,1354,COMP 5991,0,Independent Study,,,,,1,,,0,0,,,,,
202710,ALL,COMP,Computer Science,2336,COMP 5995,0,Independent Research,,,,,1,,,0,0,,,,,
202710,ALL,COMP,Computer Science,1370,COMP 5995,0,Independent Research,,,,,1,,,0,0,,,,,
