term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202410,ALL,COMP,Computer Science,5845,COMP 3705,1,Topics in Computer Science,Lecture,08-JAN-2024 to 18-MAR-2024,9:00AM-11:50AM,"T,R",4,SAB 220,"Hollenbach, Katherine",10,4,19-MAR-2024 to 19-MAR-2024,10:00AM-11:50AM,T,SAB 220,
202410,ALL,COMP,Computer Science,2374,COMP 3731,1,Computer Forensics,Lecture,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,"T,R",4,ECS 410,"Nance, Kara L.",40,40,19-MAR-2024 to 19-MAR-2024,5:00PM-6:50PM,T,,
202410,ALL,COMP,Computer Science,3910,COMP 3732,1,Human-Centered Data Sec & Priv,Lecture/Lab,08-JAN-2024 to 18-MAR-2024,12:00PM-1:50PM,"T,R",4,ECS 401,"Das, Sanchari",20,19,,,,,
202410,ALL,COMP,Computer Science,5612,COMP 3821,1,Game Programming I,Online/Distance,08-JAN-2024 to 22-MAR-2024,,,4,,"Dunagan, Ryan A.",0,5,,,,,
202410,ALL,COMP,Computer Science,2135,COMP 3832,1,Game Capstone I,Lecture,08-JAN-2024 to 18-MAR-2024,10:00AM-11:50AM,F,4,ECS 358,"Gansciu, Serban B.",20,9,,,,,
202410,ALL,COMP,Computer Science,1810,COMP 3904,0,Internship/Co-Op in Computing,,,,,0,,,0,0,,,,,
202410,ALL,COMP,Computer Science,2726,COMP 3904,0,Internship/Co-Op in Computing,,,,,0,,,0,0,,,,,
202410,ALL,COMP,Computer Science,3975,COMP 3904,1,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,0,,"Dewri, Rinku",15,0,,,,,
202410,ALL,COMP,Computer Science,5584,COMP 3904,2,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,0,,"Connin, Sean L.",1,1,,,,,
202410,ALL,COMP,Computer Science,5851,COMP 3904,3,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 22-MAR-2024,,,0,,"Kossek, Wojciech K.",2,2,,,,,
202410,ALL,COMP,Computer Science,2324,COMP 3904,6,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,0,,"Das, Sanchari",1,0,,,,,
202410,ALL,COMP,Computer Science,2325,COMP 3904,7,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,4,,"Edgington, Jeffrey M.",1,0,,,,,
202410,ALL,COMP,Computer Science,2336,COMP 3904,11,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,4,,"Stevenson, Daniel E.",1,0,,,,,
202410,ALL,COMP,Computer Science,2514,COMP 3904,12,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,6:00PM-10:00PM,F,0,,"Durso, Catherine S.",1,0,,,,,
202410,ALL,COMP,Computer Science,2528,COMP 3904,14,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,0,,"GauthierDickey, Christopher J.",10,3,,,,,
202410,ALL,COMP,Computer Science,2532,COMP 3904,18,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,8:00AM-9:50AM,"T,R",4,,"Leutenegger, Scott T.",1,0,,,,,
202410,ALL,COMP,Computer Science,2725,COMP 3904,20,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,0,,"Liu, Faan Tone",15,1,,,,,
202410,ALL,COMP,Computer Science,2728,COMP 3904,22,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,0,,"Evans, Nathan S.",15,1,,,,,
202410,ALL,COMP,Computer Science,2917,COMP 3904,23,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,0,,"Albow, Mohammed M.",15,3,,,,,
202410,ALL,COMP,Computer Science,2925,COMP 3904,24,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,0,,"Lopez, Mario A.",15,0,,,,,
202410,ALL,COMP,Computer Science,2949,COMP 3904,26,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,08-JAN-2024 to 18-MAR-2024,,,0,,"Evans, Nathan S.",15,0,,,,,
202410,ALL,COMP,Computer Science,1402,COMP 3991,0,Independent Study,,,,,1,,,1,0,,,,,
202410,ALL,COMP,Computer Science,5585,COMP 3991,1,Introduction to Rust,Independent Study/Research,08-JAN-2024 to 18-MAR-2024,,,1,,"GauthierDickey, Christopher J.",1,1,,,,,
202410,ALL,COMP,Computer Science,5661,COMP 3991,2,Web2App:MobileDev,Independent Study/Research,08-JAN-2024 to 18-MAR-2024,,,1,,"Haring, Kerstin S.",1,1,,,,,
202410,ALL,COMP,Computer Science,1981,COMP 3995,0,Independent Research,,,,,1,,,0,0,,,,,
202410,ALL,COMP,Computer Science,3904,COMP 4100,1,Human-Computer Interaction,Lecture,08-JAN-2024 to 18-MAR-2024,2:00PM-3:50PM,"M,W",4,ECS 201,"Haring, Kerstin S.",10,5,20-MAR-2024 to 20-MAR-2024,2:00PM-3:50PM,W,ECS 201,
202410,ALL,COMP,Computer Science,5911,COMP 4100,2,Human-Computer Interaction,Lecture,08-JAN-2024 to 22-MAR-2024,12:00PM-1:50PM,"M,W",4,CMK 101,"Haring, Kerstin S.",0,0,,,,,
202410,ALL,COMP,Computer Science,5477,COMP 4334,1,Parallel & Distrib Comp for DS,Lecture,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,"M,W",4,ECS 410,"Kraft, Aaron R.",25,22,20-MAR-2024 to 20-MAR-2024,5:00PM-6:50PM,W,,
202410,ALL,COMP,Computer Science,3195,COMP 4334,101,Parallel & Distrib Comp for DS,Online/Distance,08-JAN-2024 to 18-MAR-2024,7:00PM-8:50PM,T,4,,"Daskevich, Ronald J.",25,17,,,,,
202410,ALL,COMP,Computer Science,5476,COMP 4401,1,Python for Data Science,Online/Distance,08-JAN-2024 to 02-MAR-2024,7:00PM-8:50PM,R,2,,"Connin, Sean L.",25,4,,,,,
202410,ALL,COMP,Computer Science,5496,COMP 4432,1,Machine Learning,Lecture/Lab,08-JAN-2024 to 18-MAR-2024,7:00PM-8:50PM,"M,W",4,ECS 300,"Dalton, Donald A.",25,23,,,,,
202410,ALL,COMP,Computer Science,3197,COMP 4432,101,Machine Learning,Online/Distance,08-JAN-2024 to 18-MAR-2024,7:00PM-8:50PM,M,4,,"Sawle, Paul L.",25,25,,,,,
202410,ALL,COMP,Computer Science,3199,COMP 4433,101,Data Visualization,Online/Distance,08-JAN-2024 to 18-MAR-2024,7:00PM-8:50PM,R,4,,"Siebrase, Benjamin E.",25,19,,,,,
202410,ALL,COMP,Computer Science,2378,COMP 4441,1,Probability and Statistics 1,Lecture,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,"M,W",4,BAUD 102,"Durso, Catherine S.",25,23,20-MAR-2024 to 20-MAR-2024,5:00PM-6:50PM,W,BAUD 102,
202410,ALL,COMP,Computer Science,2862,COMP 4441,101,Probability and Statistics 1,Online/Distance,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,W,4,,"Chan, Julian D.",25,12,,,,,
202410,ALL,COMP,Computer Science,3200,COMP 4442,101,Probability and Statistics 2,Online/Distance,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,W,4,,"Christensen, Wendy N.",25,12,,,,,
202410,ALL,COMP,Computer Science,2866,COMP 4447,101,Data Science Tools 1,Online/Distance,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,M,4,,"Kossek, Wojciech K.",25,20,,,,,
202410,ALL,COMP,Computer Science,5497,COMP 4448,1,Data Science Tools 2,Lecture,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,"T,R",4,ECS 200,"Dalton, Donald A.",25,9,,,,,
202410,ALL,COMP,Computer Science,3201,COMP 4448,101,Data Science Tools 2,Online/Distance,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,M,4,,"Parada San Martin, Daniel A.",25,10,,,,,
202410,ALL,COMP,Computer Science,3202,COMP 4449,101,Data Science Capstone,Online/Distance,08-JAN-2024 to 18-MAR-2024,7:00PM-8:50PM,W,4,,"Nfonsang, Neba A.",25,10,,,,,
202410,ALL,COMP,Computer Science,3906,COMP 4510,1,Software for AI Robotics,Lecture/Lab,08-JAN-2024 to 18-MAR-2024,2:00PM-3:50PM,"T,R",4,ECS 200,"Reardon, Christopher M.",12,10,19-MAR-2024 to 19-MAR-2024,2:00PM-3:50PM,T,ECS 200,
202410,ALL,COMP,Computer Science,5499,COMP 4531,101,Deep Learning,Online/Distance,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,T,4,,"Li, William Y.",26,25,,,,,
202410,ALL,COMP,Computer Science,2863,COMP 4581,101,Algorithms for Data Science&AI,Online/Distance,08-JAN-2024 to 18-MAR-2024,5:00PM-6:50PM,T,4,,"Kossek, Wojciech K.",25,18,,,,,
202410,ALL,COMP,Computer Science,5481,COMP 4703,1,Adv Topics-Artificial Intell,Lecture,08-JAN-2024 to 18-MAR-2024,4:00PM-5:50PM,"M,W",4,ECS 400,"Lopez, Mario A.",0,5,20-MAR-2024 to 20-MAR-2024,4:00PM-5:50PM,W,ECS 400,
202410,ALL,COMP,Computer Science,3905,COMP 4732,1,Human-Centered Data Sec & Priv,Lecture/Lab,08-JAN-2024 to 18-MAR-2024,12:00PM-1:50PM,"T,R",4,ECS 401,"Das, Sanchari",15,5,,,,,
202410,ALL,COMP,Computer Science,4477,COMP 4799,0,Cybersecurity Capstone,,,,,1,,,0,0,,,,,
202410,ALL,COMP,Computer Science,5890,COMP 4799,1,Cybersecurity Capstone,Independent Study/Research,08-JAN-2024 to 22-MAR-2024,,,1,,"GauthierDickey, Christopher J.",15,1,,,,,
202410,ALL,COMP,Computer Science,2926,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202410,ALL,COMP,Computer Science,1542,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202410,ALL,COMP,Computer Science,2939,COMP 4995,0,Independent Research,,,,,4,,,1,0,,,,,
202410,ALL,COMP,Computer Science,2213,COMP 4995,0,Independent Research,,,,,4,,,1,0,,,,,
202410,ALL,COMP,Computer Science,1897,COMP 4995,0,Independent Research,Independent Study/Research,08-JAN-2024 to 18-MAR-2024,,,1,,,0,0,,,,,
202410,ALL,COMP,Computer Science,5932,COMP 4995,2,Independent Research,Independent Study/Research,08-JAN-2024 to 22-MAR-2024,,,1,,"Hutt, Stephen J.",15,1,,,,,
202410,ALL,COMP,Computer Science,5996,COMP 4995,3,Independent Research,Independent Study/Research,08-JAN-2024 to 22-MAR-2024,,,1,,"Haring, Kerstin S.",15,2,,,,,
202410,ALL,COMP,Computer Science,6056,COMP 4995,4,Independent Research,Independent Study/Research,08-JAN-2024 to 22-MAR-2024,,,1,,"Das, Sanchari",15,1,,,,,
202410,ALL,COMP,Computer Science,6078,COMP 4995,5,Independent Research,Independent Study/Research,08-JAN-2024 to 22-MAR-2024,,,1,,"GauthierDickey, Christopher J.",15,2,,,,,
202410,ALL,COMP,Computer Science,1404,COMP 5991,0,Independent Study,,,,,1,,,0,0,,,,,
202410,ALL,COMP,Computer Science,1427,COMP 5995,0,Independent Research,,,,,1,,,0,0,,,,,
202410,ALL,COMP,Computer Science,2705,COMP 5995,0,Independent Research,,,,,1,,,0,0,,,,,
202410,ALL,COMP,Computer Science,5871,COMP 5995,1,Independent Research,Independent Study/Research,08-JAN-2024 to 22-MAR-2024,,,1,,"Rutherford, Matthew J.",15,1,,,,,
202410,ALL,COMP,Computer Science,5994,COMP 5995,2,Independent Research,Independent Study/Research,08-JAN-2024 to 22-MAR-2024,,,1,,"Lopez, Mario A.",15,1,,,,,
