term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202630,ALL,COMP,Computer Science,2251,COMP 3351,1,Programming Languages,Lecture,30-MAR-2026 to 11-JUN-2026,10:00AM-11:50AM,"T,R",4,,"Edgington, Jeffrey M.",36,0,,,,,
202630,ALL,COMP,Computer Science,2800,COMP 3356,1,Introductory C/C++ Programming,Lecture/Lab,30-MAR-2026 to 11-JUN-2026,7:00PM-8:50PM,"M,W",4,,,25,0,,,,,
202630,ALL,COMP,Computer Science,1288,COMP 3371,1,Data Structures &  Algorithms,Lecture,30-MAR-2026 to 11-JUN-2026,10:00AM-11:50AM,"M,W",4,,"Lopez, Mario A.",32,0,,,,,
202630,ALL,COMP,Computer Science,3720,COMP 3382,1,Software Engineering II,Lecture,30-MAR-2026 to 11-JUN-2026,4:00PM-5:50PM,"M,W",4,,,30,0,,,,,
202630,ALL,COMP,Computer Science,4168,COMP 3382,2,Software Engineering II,Lecture,30-MAR-2026 to 11-JUN-2026,4:00PM-5:50PM,"T,R",4,,"Rutherford, Matthew J.",30,0,,,,,
202630,ALL,COMP,Computer Science,4150,COMP 3411,1,Web Programming II,Lecture,30-MAR-2026 to 11-JUN-2026,10:00AM-11:50AM,"T,R",4,,"Hannum, Andrew T.",30,0,,,,,
202630,ALL,COMP,Computer Science,2588,COMP 3421,101,Database Organization & Mgmt I,Online/Distance,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,W,4,,,25,0,,,,,
202630,ALL,COMP,Computer Science,3104,COMP 3703,1,Topics-Artificial Intelligence,Lecture,30-MAR-2026 to 11-JUN-2026,4:00PM-5:50PM,"M,W",4,,,0,0,,,,,
202630,ALL,COMP,Computer Science,3126,COMP 3703,2,Topics-Artificial Intelligence,Lecture,30-MAR-2026 to 11-JUN-2026,2:00PM-3:50PM,"T,R",4,,"Hutt, Stephen J.",22,0,,,,,
202630,ALL,COMP,Computer Science,3599,COMP 3703,3,Topics-Artificial Intelligence,Lecture,30-MAR-2026 to 11-JUN-2026,10:00AM-11:50AM,"M,W",4,,,15,0,,,,,
202630,ALL,COMP,Computer Science,3124,COMP 3705,1,Topics in Computer Science,Lecture,30-MAR-2026 to 11-JUN-2026,12:00PM-1:50PM,"M,W",4,,,28,0,,,,,
202630,ALL,COMP,Computer Science,3125,COMP 3705,2,Topics in Computer Science,Lecture,30-MAR-2026 to 11-JUN-2026,10:00AM-11:50AM,"M,W",4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,4138,COMP 3705,4,Topics in Computer Science,Lecture,30-MAR-2026 to 11-JUN-2026,2:00PM-3:50PM,"T,R",4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,4517,COMP 3705,5,Topics in Computer Science,Lecture,30-MAR-2026 to 11-JUN-2026,10:00AM-11:50AM,"T,R",4,,"Durso, Catherine S.",20,0,,,,,
202630,ALL,COMP,Computer Science,2252,COMP 3722,1,Network Security,Lecture,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,"T,R",4,,"Dewri, Rinku",15,0,,,,,
202630,ALL,COMP,Computer Science,2805,COMP 3723,1,Ethical Hacking,Lecture/Lab,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,"M,W",4,,"Evans, Nathan S.",26,0,,,,,
202630,ALL,COMP,Computer Science,2785,COMP 3801,1,Introduction Computer Graphics,Lecture,30-MAR-2026 to 11-JUN-2026,4:00PM-5:50PM,"M,W",4,,"Kraft, Aaron R.",30,0,,,,,
202630,ALL,COMP,Computer Science,4137,COMP 3821,1,Game Programming I,Lecture,30-MAR-2026 to 11-JUN-2026,6:00PM-7:50PM,"M,W",4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,2067,COMP 3833,1,Game Capstone II,Online/Distance,30-MAR-2026 to 11-JUN-2026,6:00PM-8:50PM,W,4,,"Gansciu, Serban B.",10,0,,,,,
202630,ALL,COMP,Computer Science,2315,COMP 3904,2,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 11-JUN-2026,,,0,,"Albow, Mohammed M.",15,0,,,,,
202630,ALL,COMP,Computer Science,2308,COMP 3904,3,Internship/Co-Op in Computing,,,,,4,,,0,0,,,,,
202630,ALL,COMP,Computer Science,2462,COMP 3904,4,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 11-JUN-2026,,,4,,"Durso, Catherine S.",15,0,,,,,
202630,ALL,COMP,Computer Science,2157,COMP 3904,7,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 11-JUN-2026,,,4,,"GauthierDickey, Christopher J.",10,0,,,,,
202630,ALL,COMP,Computer Science,2165,COMP 3904,10,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 11-JUN-2026,,,4,,"Edgington, Jeffrey M.",1,0,,,,,
202630,ALL,COMP,Computer Science,2620,COMP 3904,11,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 11-JUN-2026,,,4,,,15,0,,,,,
202630,ALL,COMP,Computer Science,2625,COMP 3904,12,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 11-JUN-2026,,,0,,"Liu, Faan Tone",1,0,,,,,
202630,ALL,COMP,Computer Science,2463,COMP 3904,13,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,30-MAR-2026 to 11-JUN-2026,,,0,,"Evans, Nathan S.",15,0,,,,,
202630,ALL,COMP,Computer Science,2148,COMP 3995,0,Independent Research,,,,,1,,,0,0,,,,,
202630,ALL,COMP,Computer Science,2787,COMP 4334,101,Parallel & Distrib Comp DSAI,Online/Distance,30-MAR-2026 to 11-JUN-2026,7:00PM-8:50PM,M,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,2440,COMP 4384,2,Secure Software Engineering,Lecture,30-MAR-2026 to 11-JUN-2026,7:00PM-8:50PM,"T,R",4,,,24,0,,,,,
202630,ALL,COMP,Computer Science,2788,COMP 4432,101,Machine Learning,Online/Distance,30-MAR-2026 to 11-JUN-2026,7:00PM-8:50PM,W,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,3669,COMP 4433,1,Data Visualization,Lecture,30-MAR-2026 to 11-JUN-2026,7:00PM-8:50PM,"T,R",4,,,30,0,,,,,
202630,ALL,COMP,Computer Science,2789,COMP 4433,101,Data Visualization,Online/Distance,30-MAR-2026 to 11-JUN-2026,7:00PM-8:50PM,R,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,2589,COMP 4441,101,Probability and Statistics 1,Online/Distance,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,M,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,2253,COMP 4442,1,Probability and Statistics 2,Lecture,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,"T,R",4,,,30,0,,,,,
202630,ALL,COMP,Computer Science,2601,COMP 4442,101,Probability and Statistics 2,Online/Distance,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,W,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,2590,COMP 4447,101,Data Science Tools 1,Online/Distance,30-MAR-2026 to 11-JUN-2026,7:00PM-8:50PM,M,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,2790,COMP 4448,101,Data Science Tools 2,Online/Distance,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,M,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,3214,COMP 4449,1,DS & AI Capstone,Online/Distance,30-MAR-2026 to 11-JUN-2026,7:00PM-8:50PM,"M,W",4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,2886,COMP 4449,101,DS & AI Capstone,Online/Distance,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,W,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,3670,COMP 4531,1,Deep Learning,Lecture,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,"M,W",4,,,30,0,,,,,
202630,ALL,COMP,Computer Science,3668,COMP 4531,101,Deep Learning,Online/Distance,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,T,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,2591,COMP 4581,101,Algorithms for DS & AI,Online/Distance,30-MAR-2026 to 11-JUN-2026,7:00PM-8:50PM,T,4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,3105,COMP 4703,1,Adv Topics-Artificial Intell,Lecture,30-MAR-2026 to 11-JUN-2026,4:00PM-5:50PM,"M,W",4,,,0,0,,,,,
202630,ALL,COMP,Computer Science,3600,COMP 4703,3,Adv Topics-Artificial Intell,Lecture,30-MAR-2026 to 11-JUN-2026,10:00AM-11:50AM,"M,W",4,,,20,0,,,,,
202630,ALL,COMP,Computer Science,3122,COMP 4705,1,Advanced Topics-Programming,Lecture,30-MAR-2026 to 11-JUN-2026,10:00AM-11:50AM,"M,W",4,,,10,0,,,,,
202630,ALL,COMP,Computer Science,3123,COMP 4705,2,Advanced Topics-Programming,Lecture,30-MAR-2026 to 11-JUN-2026,12:00PM-1:50PM,"M,W",4,,"Liu, Faan Tone",8,0,,,,,
202630,ALL,COMP,Computer Science,4527,COMP 4705,3,Advanced Topics-Programming,Lecture,30-MAR-2026 to 11-JUN-2026,10:00AM-11:50AM,"T,R",4,,"Durso, Catherine S.",5,0,,,,,
202630,ALL,COMP,Computer Science,3628,COMP 4705,4,Advanced Topics-Programming,,,,,4,,,0,0,,,,,
202630,ALL,COMP,Computer Science,2120,COMP 4722,1,Network Security,Lecture,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,"T,R",4,,"Dewri, Rinku",15,0,,,,,
202630,ALL,COMP,Computer Science,2799,COMP 4723,1,Ethical Hacking,Lecture,30-MAR-2026 to 11-JUN-2026,5:00PM-6:50PM,"M,W",4,,"Evans, Nathan S.",20,0,,,,,
202630,ALL,COMP,Computer Science,2639,COMP 4799,1,Cybersecurity Capstone,Lecture/Lab,30-MAR-2026 to 11-JUN-2026,,,4,,"Evans, Nathan S.",2,0,,,,,
202630,ALL,COMP,Computer Science,1339,COMP 4991,0,Independent Study,Independent Study/Research,30-MAR-2026 to 11-JUN-2026,,,1,,,0,0,,,,,
202630,ALL,COMP,Computer Science,1362,COMP 4995,0,Independent Research,Independent Study/Research,30-MAR-2026 to 11-JUN-2026,,,1,,,0,0,,,,,
202630,ALL,COMP,Computer Science,1368,COMP 5991,0,Independent Study,Independent Study/Research,30-MAR-2026 to 11-JUN-2026,,,1,,,0,0,,,,,
202630,ALL,COMP,Computer Science,1340,COMP 5995,0,Independent Research,Independent Study/Research,30-MAR-2026 to 11-JUN-2026,,,1,,,0,0,,,,,
